"id","x","y","Categories","Year","Area (m2)","Population","Female","Male","Population Density","Household (person)","Per Capita Income","Housing Unit Prices For Sale","Housing Unit Prices For Rent","Commercial Property Unit Prices For Sale","Commercial Property Unit Prices For Rent","nearest2009_1","nearest2009_2","nearest2009_3","nearest2009_4","nearest2009_5","nearest2013_1","nearest2013_2","nearest2013_3","nearest2013_4","nearest2013_5","nearest2020_1","nearest2020_2","nearest2020_3","nearest2020_4","nearest2020_5","x_coord","y_coord"
182,"405862.144","4545898.939",10,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,20,23,23,20,7,20,23,10,20,7,10,23,10,10,10,"41.042517","28.880402"
183,"405866.801","4545887.933",10,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,7,23,10,20,20,7,10,10,28,20,10,23,28,28,10,"41.042418","28.880459"
184,"405867.859","4545885.71",7,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,23,23,10,20,4,10,10,10,28,22,10,23,28,28,19,"41.042398","28.880472"
185,"405870.717","4545878.408",10,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,20,7,23,4,23,28,7,10,22,23,28,10,10,19,10,"41.042333","28.880507"
186,"405873.045","4545873.01",28,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,4,23,23,7,23,22,10,23,7,10,19,23,10,10,10,"41.042285","28.880536"
187,"405874.738","4545869.094",22,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,20,23,23,4,12,28,23,10,23,12,28,10,23,23,12,"41.04225","28.880556"
188,"405876.432","4545865.178",23,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,4,20,12,23,20,22,28,12,10,20,19,28,12,23,20,"41.042215","28.880577"
189,"405877.384","4545851.843",12,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,22,28,23,4,10,22,28,23,22,10,22,10,10,19,10,"41.042095","28.880591"
190,"405879.713","4545845.388",22,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,28,12,10,9,23,28,12,10,9,23,10,12,10,20,10,"41.042037","28.880619"
191,"405881.618","4545842.213",28,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,22,10,9,12,12,22,10,9,12,12,22,10,20,12,12,"41.042008","28.880642"
192,"405883.946","4545835.863",10,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,9,28,22,12,12,9,28,22,12,12,20,10,22,12,12,"41.041951","28.880671"
193,"405885.533","4545832.688",9,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,12,28,22,7,10,12,28,22,21,10,12,10,22,21,"41.041923","28.88069"
194,"405888.391","4545825.597",12,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,9,10,28,7,10,9,10,28,21,10,20,10,10,21,10,"41.04186","28.880725"
195,"405895.27","4545801.784",20,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,18,12,10,9,23,16,12,10,9,2,10,12,2,20,"41.041646","28.880811"
196,"405907.547","4545771.41",17,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,1,16,10,16,10,1,20,23,16,10,1,20,2,3,"41.041374","28.880961"
197,"405915.379","4545752.995",10,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,1,17,16,10,10,1,17,16,10,10,1,20,3,10,10,"41.041209","28.881057"
198,"405917.919","4545746.327",1,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,16,10,10,17,10,16,10,10,17,10,3,10,10,20,"41.041149","28.881089"
199,"405926.597","4545725.902",10,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,19,26,18,1,12,19,26,12,1,12,19,26,12,1,26,"41.040966","28.881195"
200,"405931.889","4545710.662",19,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,26,2,12,18,10,26,2,12,12,10,26,2,26,12,"41.04083","28.88126"
201,"405937.286","4545693.199",26,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,3,19,13,3,9,3,19,13,3,9,3,19,13,3,9,"41.040673","28.881327"
202,"405943.742","4545680.816",3,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,22,26,23,11,29,22,26,23,25,29,22,26,23,28,29,"41.040563","28.881406"
203,"405948.187","4545669.281",22,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,3,10,4,29,25,3,10,28,29,25,3,10,1,29,25,"41.040459","28.88146"
204,"405953.584","4545644.833",12,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,12,25,18,2,27,3,25,18,2,28,3,23,18,12,28,"41.04024","28.881528"
205,"405956.23","4545642.611",3,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,12,25,18,2,27,12,25,18,2,28,12,23,18,12,28,"41.04022","28.88156"
206,"405956.971","4545636.684",25,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,18,12,2,12,22,18,3,2,12,12,18,3,12,12,28,"41.040167","28.88157"
207,"405957.924","4545632.345",18,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,2,25,22,12,12,2,25,12,3,12,12,23,28,3,12,"41.040008","28.881579"
208,"405957.712","4545629.699",2,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,18,22,25,3,12,18,12,25,3,3,18,28,23,3,3,"41.040167","28.88157"
209,"405957.394","4545625.571",12,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,2,18,3,25,3,2,18,3,25,3,12,18,3,23,3,"41.040167","28.88157"
210,"405957.5","4545619.01",3,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,22,3,2,18,1,12,3,2,18,1,28,3,12,18,1,"41.040167","28.88157"
211,"405959.224","4545610.713",3,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,1,3,22,2,2,1,3,12,2,2,1,3,28,10,12,"41.039933","28.8816"
212,"405959.621","4545604.68",1,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,3,2,3,23,12,3,2,3,23,2,3,10,3,2,2,"41.039879","28.881606"
213,"405960.971","4545595.87",2,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,23,1,3,29,21,23,1,3,29,21,2,1,3,22,21,"41.0398","28.881623"
214,"405963.352","4545591.107",23,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,2,1,3,16,29,2,1,3,3,29,10,1,3,3,22,"41.039508","28.881625"
215,"405962.558","4545571.422",3,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,12,23,2,13,22,12,23,2,13,22,12,2,10,3,4,"41.039508","28.881625"
216,"405960.653","4545563.485",12,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,16,23,22,13,29,3,23,22,13,29,3,2,4,3,29,"41.039879","28.881606"
217,"405989.493","4545491.161",25,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,3,1,26,3,10,3,1,26,3,10,3,1,26,3,"41.03886","28.881979"
218,"405991.345","4545488.515",10,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,25,3,3,1,26,25,3,3,1,26,25,3,3,1,26,"41.038837","28.882001"
219,"406021.68","4545335.413",20,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,3,16,2,1,26,3,16,2,1,26,29,16,7,1,3,"41.037462","28.882385"
220,"406024.722","4545331.974",3,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,20,16,2,1,26,20,16,2,1,26,20,16,7,1,3,"41.037431","28.882422"
221,"406028.823","4545326.682",16,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,3,2,20,1,26,3,2,20,1,26,29,7,20,1,3,"41.037384","28.882471"
222,"406034.247","4545320.332",2,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,16,3,1,26,12,16,3,1,26,12,16,29,1,3,12,"41.037328","28.882537"
223,"406048.799","4545295.064",10,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,15,27,10,10,10,28,27,10,10,10,4,12,4,10,"41.037102","28.882714"
224,"406062.425","4545276.808",10,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,28,16,28,10,1,28,12,2,10,1,12,16,7,10,1,"41.036939","28.882878"
225,"406065.336","4545272.839",28,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,16,28,1,10,10,12,2,1,10,10,16,7,1,10,"41.036904","28.882914"
226,"406066.526","4545268.474",12,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,28,28,10,10,3,28,2,10,10,3,12,7,10,10,3,"41.036864","28.882928"
227,"406070.76","4545263.711",2,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,16,28,3,10,4,12,28,3,10,4,16,12,3,10,4,"41.036822","28.882979"
228,"406074.199","4545251.805",3,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,28,16,7,23,23,2,12,10,4,23,7,16,20,4,23,"41.036715","28.883022"
229,"406084.386","4545236.618",10,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,20,20,3,20,10,20,20,3,20,10,20,20,3,20,12,"41.03658","28.883146"
230,"406087.164","4545229.535",20,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,7,23,28,10,10,10,23,28,10,10,20,22,10,12,10,"41.036516","28.88318"
231,"406098.872","4545221.531",23,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,28,12,20,20,10,28,12,20,20,10,10,10,20,20,10,"41.036446","28.88332"
232,"406100.641","4545218.609",28,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,23,12,10,20,28,23,12,10,20,28,22,10,10,20,28,"41.036419","28.883342"
233,"406102.704","4545215.751",12,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,28,23,10,10,28,28,23,10,10,28,10,22,10,10,28,"41.036394","28.883367"
234,"406106.753","4545207.814",10,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,12,10,28,10,10,12,10,28,10,10,10,10,10,23,"41.036323","28.883416"
235,"406108.975","4545203.686",10,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,10,10,23,12,10,10,10,6,12,10,10,23,6,10,"41.036286","28.883443"
236,"406110.959","4545200.353",10,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,10,10,23,10,10,10,10,6,2,10,23,10,6,2,"41.036256","28.883467"
237,"406113.023","4545195.669",10,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,23,10,10,1,10,6,10,10,12,10,6,10,10,28,10,"41.036214","28.883492"
238,"406115.325","4545192.018",6,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,1,10,21,10,10,12,10,21,10,23,28,10,21,10,"41.036182","28.88352"
239,"406119.069","4545185.8",12,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,21,10,23,10,10,21,10,6,10,10,21,10,6,10,23,"41.036126","28.883566"
240,"406120.26","4545183.737",21,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,1,10,10,23,10,12,10,10,6,10,28,10,10,6,4,"41.036108","28.88358"
241,"406121.53","4545181.435",10,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,21,1,10,10,23,21,12,10,10,6,21,28,10,4,6,"41.036087","28.883596"
242,"406124.625","4545176.752",10,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,10,21,1,20,10,10,21,12,20,4,10,21,28,20,"41.036045","28.883633"
243,"406126.451","4545174.37",10,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,10,20,21,1,10,10,20,21,12,10,10,20,21,28,"41.036024","28.883655"
244,"406130.975","4545165.163",20,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,16,10,10,23,10,16,10,10,23,10,29,4,10,23,7,"41.035942","28.88371"
245,"406135.976","4545157.702",16,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,23,10,20,28,23,23,10,20,10,23,23,7,20,10,23,"41.035875","28.883771"
246,"406138.992","4545153.574",23,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,16,28,1,20,10,16,10,1,20,7,29,10,4,20,"41.035838","28.883808"
247,"406140.103","4545152.145",10,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,23,28,16,1,12,23,10,16,1,10,23,10,29,4,10,"41.035826","28.883821"
248,"406142.723","4545147.462",10,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,1,23,16,12,10,1,23,16,10,7,4,23,29,10,"41.035784","28.883853"
249,"406145.739","4545142.223",1,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,28,10,23,23,12,10,10,10,23,12,10,7,23,23,12,"41.035737","28.883889"
250,"406152.407","4545131.667",10,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,1,21,28,12,28,1,21,28,12,10,4,21,10,21,10,"41.035643","28.88397"
251,"406164.868","4545113.966",12,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,20,21,16,10,10,20,21,16,10,10,20,21,23,4,"41.035485","28.884121"
252,"406168.043","4545108.41",10,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,12,20,10,16,10,12,20,10,16,10,12,20,4,23,10,"41.035435","28.88416"
253,"406172.33","4545101.187",20,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,2,10,10,10,12,10,10,10,6,12,10,10,10,18,12,"41.035371","28.884212"
254,"406176.378","4545094.995",10,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,20,10,29,10,10,20,10,29,6,10,20,10,29,18,"41.035315","28.884261"
255,"406177.886","4545090.947",10,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,2,10,29,20,18,10,10,29,20,10,10,10,29,20,25,"41.035279","28.884279"
256,"406181.458","4545085.629",10,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,29,10,20,2,10,29,10,20,10,1,29,10,20,10,4,"41.035232","28.884323"
257,"406182.41","4545083.883",29,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,10,20,2,16,10,10,20,10,28,10,10,20,10,4,"41.035216","28.884334"
258,"406187.728","4545077.295",20,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,16,29,23,10,12,28,29,4,10,12,4,29,4,10,12,"41.035157","28.884399"
259,"406190.745","4545071.024",28,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,23,20,12,23,29,4,20,12,23,29,4,20,12,23,29,"41.035101","28.884435"
260,"406192.332","4545069.913",4,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,16,12,20,23,25,28,12,20,23,25,4,12,20,23,20,"41.035091","28.884454"
261,"406193.999","4545064.753",12,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,23,16,23,20,20,4,28,23,20,20,4,4,23,20,21,"41.035045","28.884475"
262,"406197.889","4545059.118",23,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,12,20,7,23,16,12,20,28,4,28,12,21,28,4,4,"41.035277","28.884505"
263,"406202.254","4545053.482",20,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,7,23,20,20,12,28,23,20,10,12,28,23,20,10,12,"41.035212","28.884559"
264,"406203.842","4545051.021",28,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,20,23,20,20,10,20,23,20,10,10,21,23,20,10,10,"41.035173","28.88459"
265,"406209.16","4545042.29",20,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,7,20,21,20,10,28,20,21,20,10,28,21,21,20,"41.035173","28.88459"
266,"406210.985","4545037.448",10,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,20,21,7,20,9,20,21,28,20,9,20,21,28,20,28,"41.035046","28.884674"
267,"406215.51","4545030.543",21,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,20,16,9,10,10,20,16,9,10,10,20,16,28,10,"41.03501","28.884703"
268,"406222.812","4545019.748",16,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,21,12,20,10,18,21,12,20,10,18,21,2,20,10,18,"41.034909","28.884789"
269,"406231.147","4545006.651",20,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,2,12,18,12,16,2,12,18,12,16,2,12,18,20,16,"41.034784","28.88489"
270,"406233.21","4545002.761",2,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,20,12,2,12,28,20,12,2,12,28,20,12,2,20,28,"41.034784","28.88489"
271,"406235.83","4544997.681",12,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,2,2,20,10,20,2,2,20,10,20,2,2,20,10,10,"41.034784","28.88489"
272,"406238.846","4544993.157",2,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,12,20,2,22,6,12,20,2,22,6,12,10,2,22,3,"41.034663","28.884995"
273,"406243.212","4544984.981",20,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,22,2,10,12,1,22,2,11,12,1,22,2,14,12,21,"41.034623","28.885044"
274,"406245.275","4544982.124",22,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,20,10,2,7,1,20,11,2,7,1,10,14,2,7,21,"41.034578","28.885084"
275,"406244.799","4544976.409",11,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,22,20,7,2,29,22,20,7,2,29,22,10,7,2,29,"41.034578","28.885084"
276,"406249.72","4544968.154",7,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,2,22,20,12,11,2,22,20,21,14,2,22,10,21,"41.034508","28.885131"
277,"406258.769","4544959.343",2,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,7,28,9,21,26,7,22,12,16,23,7,22,12,16,23,"41.034386","28.885239"
278,"406048.118","4545327.375",1,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,26,12,23,27,2,26,12,23,27,2,3,12,23,12,7,"41.037328","28.882537"
279,"406050.102","4545323.935",26,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,12,1,23,27,15,12,1,23,27,28,12,1,23,12,4,"41.037102","28.882714"
280,"406051.822","4545321.554",12,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,26,23,1,27,15,26,23,1,27,28,3,23,1,12,4,"41.037102","28.882714"
281,"406054.071","4545318.379",23,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,12,27,26,15,1,12,27,26,28,1,12,12,3,4,1,"41.037102","28.882714"
282,"406056.187","4545315.336",27,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,15,12,26,1,23,28,12,26,1,23,4,12,3,1,"41.037102","28.882714"
283,"406058.436","4545312.029",28,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,27,23,10,12,26,27,23,10,12,26,12,23,10,12,3,"41.037102","28.882714"
284,"406064.919","4545304.223",10,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,15,10,27,10,23,28,10,27,10,23,4,4,12,10,23,"41.036939","28.882878"
285,"406070.607","4545294.302",10,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,10,10,1,10,10,10,10,1,10,10,10,10,1,10,"41.036864","28.882928"
286,"406072.724","4545291.259",10,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,10,1,10,10,10,10,1,10,10,4,10,1,10,10,"41.036822","28.882979"
287,"406076.296","4545285.703",10,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,1,10,10,10,10,1,10,10,10,10,1,10,10,4,10,"41.036715","28.883022"
288,"406077.486","4545282.395",1,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,10,10,4,10,10,10,10,4,10,10,10,10,4,4,"41.036715","28.883022"
289,"406080.794","4545278.162",10,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,1,4,10,23,10,1,4,10,4,10,1,4,10,4,10,"41.036715","28.883022"
290,"406084.63","4545271.283",4,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,10,23,1,23,4,10,23,1,23,4,10,23,1,23,"41.03658","28.883146"
291,"406087.541","4545265.594",4,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,4,23,10,20,23,4,23,10,20,23,4,23,10,20,"41.036516","28.88318"
292,"406089.922","4545261.625",23,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,23,20,4,20,23,4,20,4,20,23,4,20,4,20,"41.036516","28.88318"
293,"406091.642","4545258.45",23,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,20,23,20,4,23,20,4,20,4,23,20,4,20,4,"41.036516","28.88318"
294,"406094.287","4545252.233",20,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,20,23,23,10,23,20,23,23,10,4,20,23,23,12,4,"41.036516","28.88318"
295,"406097.462","4545247.47",20,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,20,10,10,23,21,20,10,10,23,21,20,12,10,23,10,"41.036516","28.88318"
296,"406102.357","4545241.517",10,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,21,20,20,20,10,21,20,20,20,10,10,20,20,20,"41.036419","28.883342"
297,"406103.812","4545239.4",10,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,21,20,20,20,10,21,20,20,20,12,10,20,20,20,"41.036394","28.883367"
298,"406105.929","4545236.358",21,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,10,20,20,23,10,10,20,20,23,10,12,20,20,22,"41.036394","28.883367"
299,"406112.676","4545227.23",20,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,28,21,23,28,12,28,21,23,28,12,28,10,22,10,10,"41.036256","28.883467"
300,"406116.513","4545219.953",28,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,20,10,21,12,28,20,2,21,12,28,20,2,21,10,10,"41.036182","28.88352"
301,"406121.407","4545211.751",2,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,21,1,4,28,29,21,1,4,28,29,21,1,4,28,21,"41.036108","28.88358"
302,"406122.73","4545208.973",21,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,1,4,29,28,2,1,4,29,28,2,1,4,21,28,"41.036087","28.883596"
303,"406124.318","4545206.46",1,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,21,4,10,29,10,21,4,2,29,10,21,4,2,21,10,"41.036087","28.883596"
304,"406126.038","4545204.211",4,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,1,29,21,10,10,1,29,21,2,10,1,21,21,2,10,"41.036045","28.883633"
305,"406127.493","4545201.036",29,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,4,1,21,10,10,4,1,21,10,2,4,1,21,10,2,"41.036024","28.883655"
306,"406132.255","4545191.775",10,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,4,4,29,7,1,4,4,29,7,12,21,4,21,7,28,"41.035942","28.88371"
307,"406134.107","4545188.997",4,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,4,7,29,1,10,4,7,29,12,10,4,7,21,28,"41.035942","28.88371"
308,"406135.827","4545186.748",4,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,4,7,10,10,10,4,7,10,10,10,21,7,10,10,10,"41.035942","28.88371"
309,"406137.282","4545183.441",7,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,4,4,10,10,10,4,4,10,10,10,4,21,10,10,4,"41.035875","28.883771"
310,"406148.395","4545168.756",10,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,12,10,16,20,23,10,10,16,20,23,10,10,29,20,"41.035737","28.883889"
311,"406148.792","4545165.449",23,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,12,10,16,23,10,10,10,16,23,10,10,10,29,23,"41.035737","28.883889"
