"id","x","y","Categories","Year","Area (m2)","Population","Female","Male","Population Density","Household (person)","Per Capita Income","Housing Unit Prices For Sale","Housing Unit Prices For Rent","Commercial Property Unit Prices For Sale","Commercial Property Unit Prices For Rent","nearest2009_1","nearest2009_2","nearest2009_3","nearest2009_4","nearest2009_5","nearest2013_1","nearest2013_2","nearest2013_3","nearest2013_4","nearest2013_5","nearest2020_1","nearest2020_2","nearest2020_3","nearest2020_4","nearest2020_5","x_coord","y_coord"
161,"405,753.58","4,546,164.62",13,2013,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,28,22,10,6,27,28,22,10,6,27,28,22,10,6,27,"41.045370","28.879027"
35,"405,784.60","4,546,146.60",13,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,9,3,12,18,16,9,3,12,18,24,9,3,9,10,"41.044737","28.879442"
91,"405,957.85","4,545,702.52",13,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,11,3,3,9,2,14,3,3,9,2,7,3,3,9,2,"41.040167","28.881570"
161,"405,753.58","4,546,164.62",13,2020,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,28,22,10,6,27,28,22,10,6,27,28,22,10,6,27,"41.045370","28.879027"
90,"405,957.64","4,545,705.91",14,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,13,3,3,2,9,13,3,3,2,9,13,3,3,2,9,"41.040167","28.881570"
90,"405,957.64","4,545,705.91",14,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,13,3,3,2,9,13,3,3,2,9,13,3,3,2,9,"41.040167","28.881570"
90,"405,957.64","4,545,705.91",14,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,13,3,3,2,9,13,3,3,2,9,13,3,3,2,9,"41.040167","28.881570"
90,"405,957.64","4,545,705.91",14,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,13,3,3,2,9,13,3,3,2,9,13,3,3,2,9,"41.040167","28.881570"
90,"405,957.64","4,545,705.91",14,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,13,3,3,2,9,13,3,3,2,9,13,3,3,2,9,"41.040167","28.881570"
90,"405,957.64","4,545,705.91",14,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,13,3,3,2,9,13,3,3,2,9,13,3,3,2,9,"41.040167","28.881570"
15,"405,733.14","4,546,253.89",14,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,12,7,16,26,16,16,7,16,26,16,12,20,20,26,"41.045697","28.878814"
15,"405,733.14","4,546,253.89",14,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,12,7,16,26,16,16,7,16,26,16,12,20,20,26,"41.045697","28.878814"
15,"405,733.14","4,546,253.89",14,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,12,7,16,26,16,16,7,16,26,16,12,20,20,26,"41.045697","28.878814"
15,"405,733.14","4,546,253.89",14,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,12,7,16,26,16,16,7,16,26,16,12,20,20,26,"41.045697","28.878814"
15,"405,733.14","4,546,253.89",14,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,12,7,16,26,16,16,7,16,26,16,12,20,20,26,"41.045697","28.878814"
15,"405,733.14","4,546,253.89",14,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,12,7,16,26,16,16,7,16,26,16,12,20,20,26,"41.045697","28.878814"
115,"405,998.07","4,545,542.50",14,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,1,29,26,22,1,1,29,26,22,1,12,29,26,4,1,"41.038837","28.882001"
115,"405,998.07","4,545,542.50",14,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,1,29,26,22,1,1,29,26,22,1,12,29,26,4,1,"41.038837","28.882001"
115,"405,998.07","4,545,542.50",14,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,1,29,26,22,1,1,29,26,22,1,12,29,26,4,1,"41.038837","28.882001"
115,"405,998.07","4,545,542.50",14,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,1,29,26,22,1,1,29,26,22,1,12,29,26,4,1,"41.038837","28.882001"
115,"405,998.07","4,545,542.50",14,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,1,29,26,22,1,1,29,26,22,1,12,29,26,4,1,"41.038837","28.882001"
115,"405,998.07","4,545,542.50",14,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,1,29,26,22,1,1,29,26,22,1,12,29,26,4,1,"41.038837","28.882001"
275,"406,244.80","4,544,976.41",14,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,22,20,7,2,29,22,20,7,2,29,22,10,7,2,29,"41.034578","28.885084"
275,"406,244.80","4,544,976.41",14,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,22,20,7,2,29,22,20,7,2,29,22,10,7,2,29,"41.034578","28.885084"
275,"406,244.80","4,544,976.41",14,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,22,20,7,2,29,22,20,7,2,29,22,10,7,2,29,"41.034578","28.885084"
275,"406,244.80","4,544,976.41",14,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,22,20,7,2,29,22,20,7,2,29,22,10,7,2,29,"41.034578","28.885084"
275,"406,244.80","4,544,976.41",14,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,22,20,7,2,29,22,20,7,2,29,22,10,7,2,29,"41.034578","28.885084"
275,"406,244.80","4,544,976.41",14,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,22,20,7,2,29,22,20,7,2,29,22,10,7,2,29,"41.034578","28.885084"
283,"406,058.44","4,545,312.03",15,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,27,23,10,12,26,27,23,10,12,26,12,23,10,12,3,"41.037102","28.882714"
283,"406,058.44","4,545,312.03",15,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,27,23,10,12,26,27,23,10,12,26,12,23,10,12,3,"41.037102","28.882714"
283,"406,058.44","4,545,312.03",15,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,27,23,10,12,26,27,23,10,12,26,12,23,10,12,3,"41.037102","28.882714"
283,"406,058.44","4,545,312.03",15,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,27,23,10,12,26,27,23,10,12,26,12,23,10,12,3,"41.037102","28.882714"
283,"406,058.44","4,545,312.03",15,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,27,23,10,12,26,27,23,10,12,26,12,23,10,12,3,"41.037102","28.882714"
283,"406,058.44","4,545,312.03",15,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,27,23,10,12,26,27,23,10,12,26,12,23,10,12,3,"41.037102","28.882714"
122,"406,017.44","4,545,449.05",15,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,29,3,2,16,3,29,3,2,3,3,23,7,12,3,3,"41.038837","28.882001"
122,"406,017.44","4,545,449.05",15,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,29,3,2,16,3,29,3,2,3,3,23,7,12,3,3,"41.038837","28.882001"
122,"406,017.44","4,545,449.05",15,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,29,3,2,16,3,29,3,2,3,3,23,7,12,3,3,"41.038837","28.882001"
122,"406,017.44","4,545,449.05",15,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,29,3,2,16,3,29,3,2,3,3,23,7,12,3,3,"41.038837","28.882001"
122,"406,017.44","4,545,449.05",15,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,29,3,2,16,3,29,3,2,3,3,23,7,12,3,3,"41.038837","28.882001"
122,"406,017.44","4,545,449.05",15,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,29,3,2,16,3,29,3,2,3,3,23,7,12,3,3,"41.038837","28.882001"
100,"405,967.38","4,545,666.12",15,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,4,10,29,3,25,28,10,29,3,25,1,10,29,20,"41.039508","28.881625"
100,"405,967.38","4,545,666.12",15,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,4,10,29,3,25,28,10,29,3,25,1,10,29,20,"41.039508","28.881625"
100,"405,967.38","4,545,666.12",15,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,4,10,29,3,25,28,10,29,3,25,1,10,29,20,"41.039508","28.881625"
100,"405,967.38","4,545,666.12",15,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,4,10,29,3,25,28,10,29,3,25,1,10,29,20,"41.039508","28.881625"
100,"405,967.38","4,545,666.12",15,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,4,10,29,3,25,28,10,29,3,25,1,10,29,20,"41.039508","28.881625"
100,"405,967.38","4,545,666.12",15,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,4,10,29,3,25,28,10,29,3,25,1,10,29,20,"41.039508","28.881625"
5,"405,692.37","4,546,342.71",16,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,6,7,20,18,20,6,11,16,16,23,6,11,20,16,4,"41.046492","28.878315"
7,"405,700.31","4,546,325.25",16,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,20,8,16,16,25,16,8,20,16,25,20,10,16,16,"41.046336","28.878413"
10,"405,707.48","4,546,309.05",16,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,8,25,16,16,25,8,25,16,4,16,10,25,16,4,29,"41.046191","28.878500"
11,"405,714.36","4,546,294.63",16,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,16,25,28,8,16,20,25,28,8,16,16,10,28,10,"41.046062","28.878584"
12,"405,717.93","4,546,287.36",16,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,25,29,28,16,16,25,29,28,16,16,10,29,28,16,"41.045997","28.878628"
16,"405,735.79","4,546,247.94",16,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,7,9,26,12,11,7,10,26,16,10,20,14,26,12,18,"41.045644","28.878846"
20,"405,745.84","4,546,227.96",16,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,11,28,26,20,7,10,28,26,20,7,18,28,26,10,20,"41.045465","28.878969"
62,"405,865.57","4,545,951.44",16,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,3,12,10,29,20,3,12,10,29,12,3,29,28,29,"41.042517","28.880402"
69,"405,878.69","4,545,915.25",16,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,23,25,28,29,20,23,10,1,29,20,16,23,1,29,10,"41.042095","28.880591"
83,"405,939.01","4,545,749.72",16,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,26,1,10,18,10,26,1,10,12,10,26,1,10,12,"41.040673","28.881327"
106,"405,976.90","4,545,621.03",16,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,11,12,10,22,3,10,2,10,12,3,10,2,20,28,3,"41.039508","28.881625"
124,"406,018.60","4,545,422.75",16,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,16,29,23,29,10,16,29,23,15,10,16,23,23,23,"41.038837","28.882001"
126,"406,024.00","4,545,406.24",16,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,23,22,16,12,10,23,22,3,12,10,23,22,3,12,"41.037462","28.882385"
135,"405,666.75","4,546,351.78",16,2009,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,29,2,28,25,20,29,2,29,25,23,29,2,2,25,4,"41.046571","28.878009"
149,"405,703.58","4,546,270.82",16,2009,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,20,29,20,28,20,20,29,20,28,20,20,29,16,28,10,"41.046292","28.878442"
153,"405,713.89","4,546,248.60",16,2009,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,28,20,12,20,23,28,20,12,20,23,28,10,10,16,23,"41.046191","28.878500"
166,"405,771.04","4,546,127.79",16,2009,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,2,3,16,2,3,2,3,18,2,3,2,10,18,2,3,"41.044975","28.879276"
168,"405,778.82","4,546,110.96",16,2009,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,3,22,16,1,12,3,18,20,1,12,10,18,20,1,12,"41.044876","28.879358"
195,"405,895.27","4,545,801.78",16,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,18,12,10,9,23,16,12,10,9,2,10,12,2,20,"41.041646","28.880811"
215,"405,962.56","4,545,571.42",16,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,12,23,2,13,22,12,23,2,13,22,12,2,10,3,4,"41.039508","28.881625"
221,"406,028.82","4,545,326.68",16,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,3,2,20,1,26,3,2,20,1,26,29,7,20,1,3,"41.037384","28.882471"
226,"406,066.53","4,545,268.47",16,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,28,28,10,10,3,28,2,10,10,3,12,7,10,10,3,"41.036864","28.882928"
245,"406,135.98","4,545,157.70",16,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,23,10,20,28,23,23,10,20,10,23,23,7,20,10,23,"41.035875","28.883771"
259,"406,190.75","4,545,071.02",16,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,23,20,12,23,29,4,20,12,23,29,4,20,12,23,29,"41.035101","28.884435"
268,"406,222.81","4,545,019.75",16,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,21,12,20,10,18,21,12,20,10,18,21,2,20,10,18,"41.034909","28.884789"
319,"406,178.95","4,545,118.22",16,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,21,10,10,12,10,21,10,6,12,4,21,10,18,12,"41.035279","28.884279"
2,"405,686.55","4,546,352.90",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,7,6,25,16,23,11,6,25,16,4,11,6,25,16,"41.046583","28.878245"
5,"405,692.37","4,546,342.71",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,6,7,20,18,20,6,11,16,16,23,6,11,20,16,4,"41.046492","28.878315"
6,"405,695.94","4,546,334.37",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,16,6,7,25,16,4,6,11,25,16,4,6,11,25,"41.046418","28.878359"
11,"405,714.36","4,546,294.63",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,16,25,28,8,16,20,25,28,8,16,16,10,28,10,"41.046062","28.878584"
12,"405,717.93","4,546,287.36",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,25,29,28,16,16,25,29,28,16,16,10,29,28,16,"41.045997","28.878628"
14,"405,729.04","4,546,262.09",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,9,16,7,20,25,10,16,7,20,25,14,16,20,10,10,"41.045771","28.878764"
16,"405,735.79","4,546,247.94",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,7,9,26,12,11,7,10,26,16,10,20,14,26,12,18,"41.045644","28.878846"
20,"405,745.84","4,546,227.96",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,11,28,26,20,7,10,28,26,20,7,18,28,26,10,20,"41.045465","28.878969"
34,"405,784.21","4,546,148.85",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,9,18,3,12,18,9,18,3,12,18,9,13,3,9,10,"41.044758","28.879437"
42,"405,807.46","4,546,092.89",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,12,10,22,9,12,12,10,22,9,12,12,10,22,9,12,"41.044257","28.879722"
81,"405,911.92","4,545,817.67",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,10,4,10,7,10,23,4,10,21,2,2,4,10,21,"41.041374","28.880961"
83,"405,939.01","4,545,749.72",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,26,1,10,18,10,26,1,10,12,10,26,1,10,12,"41.040673","28.881327"
106,"405,976.90","4,545,621.03",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,11,12,10,22,3,10,2,10,12,3,10,2,20,28,3,"41.039508","28.881625"
126,"406,024.00","4,545,406.24",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,23,22,16,12,10,23,22,3,12,10,23,22,3,12,"41.037462","28.882385"
135,"405,666.75","4,546,351.78",16,2013,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,29,2,28,25,20,29,2,29,25,23,29,2,2,25,4,"41.046571","28.878009"
143,"405,686.75","4,546,304.95",16,2013,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,25,20,9,3,29,20,8,12,3,29,23,29,12,20,29,"41.046583","28.878245"
149,"405,703.58","4,546,270.82",16,2013,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,20,29,20,28,20,20,29,20,28,20,20,29,16,28,10,"41.046292","28.878442"
153,"405,713.89","4,546,248.60",16,2013,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,28,20,12,20,23,28,20,12,20,23,28,10,10,16,23,"41.046191","28.878500"
221,"406,028.82","4,545,326.68",16,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,3,2,20,1,26,3,2,20,1,26,29,7,20,1,3,"41.037384","28.882471"
245,"406,135.98","4,545,157.70",16,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,23,10,20,28,23,23,10,20,10,23,23,7,20,10,23,"41.035875","28.883771"
268,"406,222.81","4,545,019.75",16,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,21,12,20,10,18,21,12,20,10,18,21,2,20,10,18,"41.034909","28.884789"
319,"406,178.95","4,545,118.22",16,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,21,10,10,12,10,21,10,6,12,4,21,10,18,12,"41.035279","28.884279"
347,"406,267.85","4,544,973.89",16,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,26,9,10,28,12,23,12,10,22,21,23,12,10,22,21,"41.034235","28.885367"
2,"405,686.55","4,546,352.90",16,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,7,6,25,16,23,11,6,25,16,4,11,6,25,16,"41.046583","28.878245"
5,"405,692.37","4,546,342.71",16,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,6,7,20,18,20,6,11,16,16,23,6,11,20,16,4,"41.046492","28.878315"
10,"405,707.48","4,546,309.05",16,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,8,25,16,16,25,8,25,16,4,16,10,25,16,4,29,"41.046191","28.878500"
11,"405,714.36","4,546,294.63",16,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,16,25,28,8,16,20,25,28,8,16,16,10,28,10,"41.046062","28.878584"
12,"405,717.93","4,546,287.36",16,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,25,29,28,16,16,25,29,28,16,16,10,29,28,16,"41.045997","28.878628"
16,"405,735.79","4,546,247.94",16,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,7,9,26,12,11,7,10,26,16,10,20,14,26,12,18,"41.045644","28.878846"
20,"405,745.84","4,546,227.96",16,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,11,28,26,20,7,10,28,26,20,7,18,28,26,10,20,"41.045465","28.878969"
28,"405,767.67","4,546,180.73",16,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,10,6,2,23,25,10,6,2,23,25,10,6,25,23,"41.045043","28.879236"
42,"405,807.46","4,546,092.89",16,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,12,10,22,9,12,12,10,22,9,12,12,10,22,9,12,"41.044257","28.879722"
68,"405,878.05","4,545,918.00",16,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,25,28,29,12,20,10,1,29,12,10,23,1,29,29,"41.042095","28.880591"
106,"405,976.90","4,545,621.03",16,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,11,12,10,22,3,10,2,10,12,3,10,2,20,28,3,"41.039508","28.881625"
126,"406,024.00","4,545,406.24",16,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,23,22,16,12,10,23,22,3,12,10,23,22,3,12,"41.037462","28.882385"
135,"405,666.75","4,546,351.78",16,2020,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,29,2,28,25,20,29,2,29,25,23,29,2,2,25,4,"41.046571","28.878009"
149,"405,703.58","4,546,270.82",16,2020,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,20,29,20,28,20,20,29,20,28,20,20,29,16,28,10,"41.046292","28.878442"
151,"405,708.02","4,546,259.55",16,2020,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,20,20,16,16,29,20,20,16,16,29,10,20,16,20,29,"41.046191","28.878500"
221,"406,028.82","4,545,326.68",16,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,3,2,20,1,26,3,2,20,1,26,29,7,20,1,3,"41.037384","28.882471"
226,"406,066.53","4,545,268.47",16,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,28,28,10,10,3,28,2,10,10,3,12,7,10,10,3,"41.036864","28.882928"
268,"406,222.81","4,545,019.75",16,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,21,12,20,10,18,21,12,20,10,18,21,2,20,10,18,"41.034909","28.884789"
347,"406,267.85","4,544,973.89",16,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,26,9,10,28,12,23,12,10,22,21,23,12,10,22,21,"41.034235","28.885367"
196,"405,907.55","4,545,771.41",17,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,1,16,10,16,10,1,20,23,16,10,1,20,2,3,"41.041374","28.880961"
196,"405,907.55","4,545,771.41",17,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,1,16,10,16,10,1,20,23,16,10,1,20,2,3,"41.041374","28.880961"
196,"405,907.55","4,545,771.41",17,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,1,16,10,16,10,1,20,23,16,10,1,20,2,3,"41.041374","28.880961"
196,"405,907.55","4,545,771.41",17,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,1,16,10,16,10,1,20,23,16,10,1,20,2,3,"41.041374","28.880961"
196,"405,907.55","4,545,771.41",17,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,1,16,10,16,10,1,20,23,16,10,1,20,2,3,"41.041374","28.880961"
196,"405,907.55","4,545,771.41",17,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,1,16,10,16,10,1,20,23,16,10,1,20,2,3,"41.041374","28.880961"
196,"405,907.55","4,545,771.41",17,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,1,16,10,16,10,1,20,23,16,10,1,20,2,3,"41.041374","28.880961"
196,"405,907.55","4,545,771.41",17,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,1,16,10,16,10,1,20,23,16,10,1,20,2,3,"41.041374","28.880961"
196,"405,907.55","4,545,771.41",17,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,1,16,10,16,10,1,20,23,16,10,1,20,2,3,"41.041374","28.880961"
196,"405,907.55","4,545,771.41",17,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,1,16,10,16,10,1,20,23,16,10,1,20,2,3,"41.041374","28.880961"
196,"405,907.55","4,545,771.41",17,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,1,16,10,16,10,1,20,23,16,10,1,20,2,3,"41.041374","28.880961"
196,"405,907.55","4,545,771.41",17,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,1,16,10,16,10,1,20,23,16,10,1,20,2,3,"41.041374","28.880961"
